record_id,source_name,author,title,description,url,publishedAt,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,tables,id,category,published_date,mentions,sentiment_score,sheet_name,Metric,Total Articles,Total Mentions,Average Mentions,Average Sentiment,Highest Mentions,Politics Articles,Business Articles,paragraph_number,run_number,bold,italic,underline,preview_text,name,year,wins,losses,nominations,awards,best_picture,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,release_date,release_year,original_language,vote_average,vote_count
821,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-09 15:51:53.651,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Mighty Ducks of Anaheim,1993.0,33.0,46.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
831,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-09 15:51:53.661,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Los Angeles Kings,1993.0,27.0,45.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
841,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-09 15:51:53.672,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,St. Louis Blues,1993.0,40.0,33.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
851,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-09 15:51:53.681,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Chicago Blackhawks,1994.0,24.0,19.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
861,unknown,,In a Better World,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-09 15:52:08.957,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:56.170826,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,In a Better World,unknown,,17,17,0.17,In a Better World,scraped_json_api,17.0,,,unknown,0.17,1.0
871,unknown,,The Girl with the Dragon Tattoo,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.968,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740624,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Girl with the Dragon Tattoo,unknown,,31,31,0.31,The Girl with the Dragon Tattoo,scraped_json_api,31.0,,,unknown,0.31,1.0
881,unknown,,Rango,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.995,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740671,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,Rango,unknown,,5,5,0.05,Rango,scraped_json_api,5.0,,,unknown,0.05,1.0
891,unknown,,Anna Karenina,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-09 15:52:09.017,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:01.298186,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,4.0,1.0,False,,,Anna Karenina,unknown,,13,13,0.13,Anna Karenina,scraped_json_api,13.0,,,unknown,0.13,1.0
901,unknown,,The Great Gatsby,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-09 15:52:09.030,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:03.870507,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,2.0,2.0,False,,,The Great Gatsby,unknown,,16,16,0.16,The Great Gatsby,scraped_json_api,16.0,,,unknown,0.16,1.0
911,unknown,,Whiplash,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-09 15:52:09.040,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:06.416219,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,5.0,3.0,False,,,Whiplash,unknown,,8,8,0.08,Whiplash,scraped_json_api,8.0,,,unknown,0.08,1.0
921,unknown,,Crisis Hotline: Veterans Press 1,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-09 15:52:09.049,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:06.416260,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,1.0,1.0,False,,,Crisis Hotline: Veterans Press 1,unknown,,32,32,0.32,Crisis Hotline: Veterans Press 1,scraped_json_api,32.0,,,unknown,0.32,1.0
931,unknown,,Room   ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-09 15:52:09.058,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:08.869282,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,4.0,1.0,False,,,Room   ,unknown,,7,7,0.07,Room   ,scraped_json_api,7.0,,,unknown,0.07,1.0
941,unknown,,Untitled record,,,,data/raw/images/test_scan.png,2026-04-09 15:52:10.062,1.0,ocr_image,test_scan.png,,,pytesseract,,,,ocr_image,,,,,,,,,,,,,,,,,,,,,,,,,,"U okviru 31. kola italijanske Serie A, Inter je na San Siru deklasirao Romu
rezultatom 5:2 i uévrstio se na vrhu tabele.

Cine

Haris Fozlagié
“Turstigka zajednica bara rekorde”

Sarajevo obara sve rekorde!

Haris Fazlagi¢ OrTsopu >

Susret je poéeo furiozno za doma¢e. Veé u 1. minuti Lautaro Martinez najbolje se
snaagao Sesnaestercu nakon brzog napada i zakucao loptu za rano vodstvo Intera
od 1:0.

Nakon Sokantnog poéetka, Roma je uspjela uspostaviti ravnotezu i nakon nekoliko

neiskori8tenih poluprilika, dosli su do izjednagenja. Igrala se 40. minuta kada je

pratio odli¢an centarSut i udarcem glavom matirao Sommera za

ilo da ée se na odmor otidi u egalu, Hakan Calhanoglu je u drugoj
minuti sudijske nadoknade izve potez utakmice. Uputio je pravi projektil sa 20

metara, pogodivai raélje gola nemoénog Svilara za vodstvo Intera 2:1.
","U okviru 31. kola italijanske Serie A, Inter je na San Siru deklasirao Romu
rezultatom 5:2 i uévrstio se na vrhu tabele.

SF

FBne

ovis Fezlagié

Sarajevo obara sve rekorde!

Haris Fazlagi¢ OTBOpM >

Susret je poteo furiozno za domace. Veé u 1. minuti Lautaro Martinez najbolje se
snaaao Sesnaestercu nakon brzog napada i zakucao loptu za rano vodstvo Intera
od 1:0.

Nakon Sokantnog potetka, Roma je uspjela uspostaviti ravnotezZu i nakon nekoliko

neiskori8tenih poluprilika, do8li su do izjednatenja. Igrala se 40. minuta kada je
Gianluca Mandi
1

ispratio odligan centarSut i udarcem glavom matirao Sommera za

Kada se dinilo da ée se na odmor otidi u egalu, Hakan Calhanoglu je u drugoj
minuti sudijske nadoknade izve potez utakmice. Uputio je pravi projektil sa 20

metara, pogodivai razlje gola nemoénog Svilara za vodstvo Intera 2:1.
","U okviru 31. kola italijanske Serie A, Inter je na San Siru deklasirao Romu
rezultatom 5:2 i uévrstio se na vrhu tabele.

SF

FBne

ovis Fezlagié

Sarajevo obara sve rekorde!

Haris Fazlagi¢ OTBOpM >

Susret je poteo furiozno za domace. Veé u 1. minuti Lautaro Martinez najbolje se
snaaao Sesnaestercu nakon brzog napada i zakucao loptu za rano vodstvo Intera
od 1:0.

Nakon Sokantnog potetka, Roma je uspjela uspostaviti ravnotezZu i nakon nekoliko

neiskori8tenih poluprilika, do8li su do izjednatenja. Igrala se 40. minuta kada je
Gianluca Mandi
1

ispratio odligan centarSut i udarcem glavom matirao Sommera za

Kada se dinilo da ée se na odmor otidi u egalu, Hakan Calhanoglu je u drugoj
minuti sudijske nadoknade izve potez utakmice. Uputio je pravi projektil sa 20

metara, pogodivai razlje gola nemoénog Svilara za vodstvo Intera 2:1.
",unknown,,843,15,8.43,"U okviru 31. kola italijanske Serie A, Inter je na San Siru deklasirao Romu
rezultatom 5:2 i uévrstio se na vrhu tabele.

SF

FBne

ovis Fezlagié

Sarajevo obara sve rekorde!

Haris Fazlagi¢ OTBOpM >

Susret je poteo furiozno za domace. Veé u 1. minuti Lautaro Martinez najbolje se
snaaao Sesnaestercu nakon brzog napada i zakucao loptu za rano vodstvo Intera
od 1:0.

Nakon Sokantnog potetka, Roma je uspjela uspostaviti ravnotezZu i nakon nekoliko

neiskori8tenih poluprilika, do8li su do izjednatenja. Igrala se 40. minuta kada je
Gianluca Mandi
1

ispratio odligan centarSut i udarcem glavom matirao Sommera za

Kada se dinilo da ée se na odmor otidi u egalu, Hakan Calhanoglu je u drugoj
minuti sudijske nadoknade izve potez utakmice. Uputio je pravi projektil sa 20

metara, pogodivai razlje gola nemoénog Svilara za vodstvo Intera 2:1.
",ocr_image,843.0,,,unknown,8.43,1.0
951,The Times of India,Jochelle Mendonca,Moving up the value chain proves costly as tech majors and GCCs slash jobs,"Global layoffs are intensifying across large tech firms and global capability centres in India, as companies like Oracle, Cisco, Amazon and Meta trim headcounts amid AI-driven strategies. Having moved from offshore support to core global roles, Indian workers…",https://economictimes.indiatimes.com/tech/technology/moving-up-the-value-chain-proves-costly-as-tech-majors-and-gccs-slash-jobs/articleshow/130267365.cms,2026-04-15T00:30:00Z,news_page_2.json,2026-04-16 00:33:48.385,1.0,json,news_page_2.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Global layoffs are intensifying across large tech firms and global capability centres in India, as companies like Oracle, Cisco, Amazon and Meta trim headcounts amid AI-driven strategies. Having moved from offshore support to core global roles, Indian workers…",unknown,,260,74,2.6,"Global layoffs are intensifying across large tech firms and global capability centres in India, as companies like Oracle, Cisco, Amazon and Meta trim headcounts amid AI-driven strategies. Having moved from offshore support to core global roles, Indian workers…",json,260.0,,,unknown,2.6,1.0
961,unknown,,Untitled record,,,,data/raw/pdf/news_two_column.pdf,2026-04-16 00:33:48.652,1.0,pdf_two_column,news_two_column.pdf,1.0,2026-04-16 00:33:48.637425,pdfplumber,"News Monit
Two Colu
Two-column layout for extraction
This two-column briefing simulates a compact media
report distributed to newsroom analysts. It contains
short paragraphs and embedded images so you can test
whether column-aware extraction produces readable
output. The layout is intentionally narrow and mirrors
the kind of print digest often used for morning media
reviews.
Coverage this week highlighted policy debates, AI
funding optimism, and a surge in weekend sports clips.
Regional desks also logged multilingual mentions
including Žurnal, São Paulo, München, and café
references. These characters are useful for testing
whether normalization preserves accented text during
extraction.
A common strategy for multi-column PDFs is to split
each page into left and right regions, extract both halves
separately, normalize whitespace, and concatenate the
results in reading order. This avoids jumbled lines
when extractors read across the page instead of down
the first column.
Analysts can further attach metadata such as source
file, page number, extraction date, and processing
library so that downstream search or audit tasks remain
transparent. Once stored in MongoDB, the document
content can be searched alongside article feeds gathered
from APIs and scraped websites.

ring Brief —
mn Sample
ing with pdfplumber crop strategy
In production, a simple logging trail should capture
document name, success state, encoding notes, and any
extraction warnings. That makes it easier to compare
normal PDFs, two-column PDFs, Word documents, and
Excel sheets inside one reproducible pipeline.
The monitoring team can also compare issue salience
by source, category, and region. Even a lightweight lab
pipeline benefits from consistent metadata, because it
lets you trace which parser produced each record and
when that record entered the database.
If a page uses a strong newspaper-style layout, a
left-right crop method is often enough to recover the
intended order. When tables or images appear, they can
be stored separately as supporting content, while
normalized text remains searchable as a clean field in
MongoDB.",[],,pdf_two_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Monit
Two Colu
Two-column layout for extraction
This two-column briefing simulates a compact media
report distributed to newsroom analysts. It contains
short paragraphs and embedded images so you can test
whether column-aware extraction produces readable
output. The layout is intentionally narrow and mirrors
the kind of print digest often used for morning media
reviews.
Coverage this week highlighted policy debates, AI
funding optimism, and a surge in weekend sports clips.
Regional desks also logged multilingual mentions
including Žurnal, São Paulo, München, and café
references. These characters are useful for testing
whether normalization preserves accented text during
extraction.
A common strategy for multi-column PDFs is to split
each page into left and right regions, extract both halves
separately, normalize whitespace, and concatenate the
results in reading order. This avoids jumbled lines
when extractors read across the page instead of down
the first column.
Analysts can further attach metadata such as source
file, page number, extraction date, and processing
library so that downstream search or audit tasks remain
transparent. Once stored in MongoDB, the document
content can be searched alongside article feeds gathered
from APIs and scraped websites.

ring Brief —
mn Sample
ing with pdfplumber crop strategy
In production, a simple logging trail should capture
document name, success state, encoding notes, and any
extraction warnings. That makes it easier to compare
normal PDFs, two-column PDFs, Word documents, and
Excel sheets inside one reproducible pipeline.
The monitoring team can also compare issue salience
by source, category, and region. Even a lightweight lab
pipeline benefits from consistent metadata, because it
lets you trace which parser produced each record and
when that record entered the database.
If a page uses a strong newspaper-style layout, a
left-right crop method is often enough to recover the
intended order. When tables or images appear, they can
be stored separately as supporting content, while
normalized text remains searchable as a clean field in
MongoDB.",unknown,,2124,15,10.0,"News Monit
Two Colu
Two-column layout for extraction
This two-column briefing simulates a compact media
report distributed to newsroom analysts. It contains
short paragraphs and embedded images so you can test
whether column-aware extraction produces readable
output. The layout is intentionally narrow and mirrors
the kind of print digest often used for morning media
reviews.
Coverage this week highlighted policy debates, AI
funding optimism, and a surge in weekend sports clips.
Regional desks also logged multilingual mentions
including Žurnal, São Paulo, München, and café
references. These characters are useful for testing
whether normalization preserves accented text during
extraction.
A common strategy for multi-column PDFs is to split
each page into left and right regions, extract both halves
separately, normalize whitespace, and concatenate the
results in reading order. This avoids jumbled lines
when extractors read across the page instead of down
the first column.
Analysts can further attach metadata such as source
file, page number, extraction date, and processing
library so that downstream search or audit tasks remain
transparent. Once stored in MongoDB, the document
content can be searched alongside article feeds gathered
from APIs and scraped websites.

ring Brief —
mn Sample
ing with pdfplumber crop strategy
In production, a simple logging trail should capture
document name, success state, encoding notes, and any
extraction warnings. That makes it easier to compare
normal PDFs, two-column PDFs, Word documents, and
Excel sheets inside one reproducible pipeline.
The monitoring team can also compare issue salience
by source, category, and region. Even a lightweight lab
pipeline benefits from consistent metadata, because it
lets you trace which parser produced each record and
when that record entered the database.
If a page uses a strong newspaper-style layout, a
left-right crop method is often enough to recover the
intended order. When tables or images appear, they can
be stored separately as supporting content, while
normalized text remains searchable as a clean field in
MongoDB.",pdf_two_column,2124.0,,,unknown,10.0,1.0
971,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-16 00:33:48.746,1.0,word_run,news_normal.docx,,,python-docx,Table without borders — trending keyword snapshot,,,word_run,,,,,,,,,,,,,10.0,1.0,True,,,,,,,,,,,,,Table without borders — trending keyword snapshot,unknown,,49,15,0.49,Table without borders — trending keyword snapshot,word_run,49.0,,,unknown,0.49,1.0
981,ESPN,,Weekend Match Buzz,,,,data/raw/excel/news_data.xlsx,2026-04-16 00:33:48.785,1.0,excel,news_data.xlsx,,2026-04-16 00:33:48.775115,openpyxl,,,9.0,Sports,2026-03-24,31.0,0.7,Articles,,,,,,,,,,,,,,,,,,,,,,,,Weekend Match Buzz,unknown,2026.0,18,18,7.0,Weekend Match Buzz,Sports,31.0,2026-03-24,2026.0,unknown,7.0,31.0
991,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/,2026-04-16 00:33:53.241,1.0,scraped_html,hockey_results.json,,,requests_bs4,,,,scraped_html,,,,,,,,,,,,,,,,,,,Hartford Whalers,1990.0,31.0,38.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html,15.0,,,unknown,0.15,1.0
1001,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/,2026-04-16 00:33:53.260,1.0,scraped_html,hockey_results.json,,,requests_bs4,,,,scraped_html,,,,,,,,,,,,,,,,,,,St. Louis Blues,1990.0,47.0,22.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html,15.0,,,unknown,0.15,1.0
1011,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.432,1.0,scraped_html_paginated,hockey_multi_page_results.json,1.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Buffalo Sabres,1990.0,31.0,30.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1021,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.440,1.0,scraped_html_paginated,hockey_multi_page_results.json,1.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New York Islanders,1990.0,25.0,45.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1031,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.447,1.0,scraped_html_paginated,hockey_multi_page_results.json,1.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Boston Bruins,1991.0,36.0,32.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1041,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.489,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New Jersey Devils,1991.0,38.0,31.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1051,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.519,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Washington Capitals,1991.0,45.0,27.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1061,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-16 00:34:04.532,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Minnesota North Stars,1992.0,36.0,38.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1071,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-16 00:34:04.545,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,St. Louis Blues,1992.0,37.0,36.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1081,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-16 00:34:04.555,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Chicago Blackhawks,1993.0,39.0,36.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1091,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-16 00:34:04.568,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New York Rangers,1993.0,52.0,24.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1101,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-16 00:34:04.578,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Washington Capitals,1993.0,39.0,35.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
1111,unknown,,Inception,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-16 00:34:19.415,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:06.972800,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,8.0,4.0,False,,,Inception,unknown,,9,9,0.09,Inception,scraped_json_api,9.0,,,unknown,0.09,1.0
1121,unknown,,Strangers No More,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-16 00:34:19.429,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:06.972858,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,Strangers No More,unknown,,17,17,0.17,Strangers No More,scraped_json_api,17.0,,,unknown,0.17,1.0
1131,unknown,,The Fantastic Flying Books of Mr. Morris Lessmore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.440,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528308,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Fantastic Flying Books of Mr. Morris Lessmore,unknown,,49,49,0.49,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,49.0,,,unknown,0.49,1.0
1141,unknown,,Lincoln,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-16 00:34:19.454,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:12.088883,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,12.0,2.0,False,,,Lincoln,unknown,,7,7,0.07,Lincoln,scraped_json_api,7.0,,,unknown,0.07,1.0
1151,unknown,,Inocente,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-16 00:34:19.468,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:12.088944,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,1.0,1.0,False,,,Inocente,unknown,,8,8,0.08,Inocente,scraped_json_api,8.0,,,unknown,0.08,1.0
1161,unknown,,The Lady in Number 6: Music Saved My Life,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-16 00:34:19.480,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:14.545725,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Lady in Number 6: Music Saved My Life,unknown,,41,41,0.41,The Lady in Number 6: Music Saved My Life,scraped_json_api,41.0,,,unknown,0.41,1.0
1171,unknown,,Interstellar,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-16 00:34:19.487,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:16.901571,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,5.0,1.0,False,,,Interstellar,unknown,,12,12,0.12,Interstellar,scraped_json_api,12.0,,,unknown,0.12,1.0
1181,unknown,,Spotlight  ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-16 00:34:19.499,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:19.362431,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,6.0,2.0,True,,,Spotlight  ,unknown,,11,11,0.1099999999999999,Spotlight  ,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0
1191,unknown,,Amy,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-16 00:34:19.511,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:19.362562,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,1.0,1.0,False,,,Amy,unknown,,3,3,0.03,Amy,scraped_json_api,3.0,,,unknown,0.03,1.0
1201,Moneycontrol,Bloomberg,"Nasdaq 100, S&P 500 finish at record on Intel’s blowout results","The Nasdaq 100 Index gained 1.9% to finish at a fresh all-time closing high, with chipmakers such as Advanced Micro Devices Inc. and ARM Holdings Plc contributing to gains.",https://www.moneycontrol.com/news/business/markets/nasdaq-100-s-p-500-finish-at-record-on-intel-s-blowout-results-13899092.html,2026-04-25T02:09:48Z,news_page_1.json,2026-04-26 02:17:20.793,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Nasdaq 100 Index gained 1.9% to finish at a fresh all-time closing high, with chipmakers such as Advanced Micro Devices Inc. and ARM Holdings Plc contributing to gains.",unknown,,172,63,1.7199999999999998,"The Nasdaq 100 Index gained 1.9% to finish at a fresh all-time closing high, with chipmakers such as Advanced Micro Devices Inc. and ARM Holdings Plc contributing to gains.",json,172.0,,,unknown,1.7199999999999998,1.0
1211,GlobeNewswire,"iSpring Water Systems, LLC",iSpring to Showcase Cutting-Edge Water Filtration Solutions at WQA 2026 Expo,"Miami Beach, FL, April 24, 2026 (GLOBE NEWSWIRE) -- The 2026 Water Quality Association (WQA) Expo will once again gather the foremost innovators and leaders in the global water treatment industry, and iSpring Water Systems
 is set to take a prominent role. A…",https://www.globenewswire.com/news-release/2026/04/25/3281125/0/en/iSpring-to-Showcase-Cutting-Edge-Water-Filtration-Solutions-at-WQA-2026-Expo.html,2026-04-25T01:24:00Z,news_page_3.json,2026-04-26 02:17:20.860,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami Beach, FL, April 24, 2026 (GLOBE NEWSWIRE) -- The 2026 Water Quality Association (WQA) Expo will once again gather the foremost innovators and leaders in the global water treatment industry, and iSpring Water Systems
 is set to take a prominent role. A…",unknown,,260,76,2.6,"Miami Beach, FL, April 24, 2026 (GLOBE NEWSWIRE) -- The 2026 Water Quality Association (WQA) Expo will once again gather the foremost innovators and leaders in the global water treatment industry, and iSpring Water Systems
 is set to take a prominent role. A…",json,260.0,,,unknown,2.6,1.0
1221,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-26 02:17:21.148,1.0,word_run,news_normal.docx,,,python-docx,News Media Monitoring Pipeline — Extraction Sample,,,word_run,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,News Media Monitoring Pipeline — Extraction Sample,unknown,,50,15,0.5,News Media Monitoring Pipeline — Extraction Sample,word_run,50.0,,,unknown,0.5,1.0
1231,CNN,,Sports Highlights,,,,data/raw/excel/news_data.xlsx,2026-04-26 02:17:21.178,1.0,excel,news_data.xlsx,,2026-04-26 02:17:21.173624,openpyxl,,,3.0,Sports,2026-03-21,19.0,0.5,Articles,,,,,,,,,,,,,,,,,,,,,,,,Sports Highlights,unknown,2026.0,17,17,5.0,Sports Highlights,Sports,19.0,2026-03-21,2026.0,unknown,5.0,19.0
